"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2011-06",,,"634","3,S","1","4,S","0","4,S","0","2,S","0","2,S","0","1,S","29","1,S","29","1,S","61","2,S,01,","0.01","4,,S,28,","108","1,S,25,",,,"0","1,S","0.01","4,,,S","88.4","3,S","100.7","1,,,S","76.1","2,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2011-07",,,"549","5,S","2","3,S","1","3,S","0","4,S","0","4,S","0","1,S","30","1,S","30","1,S","64","4,S,18,","0.16","3,,S,07,","103","1,S,22,+","0","S","0","1,S","0.22","3,,,S","86.1","5,S","98.3","1,,,S","73.8","4,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2011-09",,,,,,,,,,,,,"0","3,S","27","3,S","10","3,S",,,,,"95","3,S,11,",,,,,,,,,"88.6","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2011-10",,,,,,,,,,,,,"0","2,S","29","2,S","5","2,S",,,,,"95","2,S,03,",,,,,,,,,"83.0","2,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2011-11",,,,,"2","4,S","1","4,S","0","5,S","0","5,S","0","4,S","20","4,S","0","4,S","38","5,S,30,","0.19","4,,S,11,","80","4,S,02,+",,,,,"0.25","4,,,S","61.0","8,S","74.7","4,,,S","47.2","5,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2011-12",,,,,,,,,,,,,"0","3,S","3","3,S","0","3,S",,,,,"75","3,S,02,",,,,,,,,,"63.7","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-01","0","S","0","5,S","1","4,S","1","4,S","0","3,S","23","3,S","0","5,S","0","5,S","0","5,S","23","3,S,08,","0.25","4,,S,15,","65","5,S,13,",,,"608","5,S","0.25","4,,,S","41.8","5,S","54.4","5,,,S","29.3","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-02",,,,,,,,,"0","5,S","14","5,S","0","3,S","0","3,S","0","3,S","21","5,S,08,+",,,"66","3,S,29,+",,,,,,,"42.6","7,S","54.0","3,,,S","31.1","5,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-03",,,,,,,,,,,,,"0","4,S","14","4,S","0","4,S",,,,,"87","4,S,31,",,,,,,,,,"71.7","4,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-04",,,,,"7","3,S","6","3,S","0","5,S","0","5,S","0","5,S","24","5,S","0","5,S","48","5,S,22,","0.47","3,,S,19,+","87","5,S,08,",,,,,"1.99","3,,,S","67.7","8,S","79.2","5,,,S","56.2","5,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-05",,,,,,,,,,,,,"0","2,S","29","2,S","19","2,S",,,,,"99","2,S,30,+",,,,,,,,,"91.4","2,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-06",,,,,"5","5,S","4","5,S",,,,,"0","3,S","27","3,S","25","3,S",,,"0.59","5,,S,08,","108","3,S,29,",,,,,"1.23","5,,,S",,,"97.3","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-07",,,"587","5,S","4","2,S","4","2,S","0","5,S","0","5,S","0",",S","31",",S","31",",S","66","5,S,26,","0.79","2,,S,26,","106",",S,03,","0","S","0",",S","1.31","2,,,S","87.6","5,S","99.4",",,,S","75.7","5,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-08",,,"508","4,S",,,,,"0","3,S","0","3,S","0","1,S","30","1,S","27","1,S","62","3,S,27,",,,"106","1,S,02,","0","S","0","1,S",,,"84.0","4,S","96.2","1,,,S","71.8","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-09",,,"349","3,S","4","3,S","4","3,S","0","3,S","0","3,S","0","1,S","29","1,S","9","1,S","63","3,S,26,","0.51","3,,S,11,","98","1,S,02,","0","S","0","1,S","1.22","3,,,S","78.0","3,S","88.4","1,,,S","67.6","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-10",,,"89","3,S","0","3,S","0","3,S","0","3,S","0","3,S","0",",S","31",",S","0",",S","46","3,S,25,","0.00","3,,S,31,+","89",",S,01,","17","S","17",",S","0.00","3,,,S","67.5","3,S","81.4",",,,S","53.7","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-11",,,,,,,,,"0","4,S","0","4,S","0","5,S","16","5,S","0","5,S","37","4,S,27,+",,,"77","5,S,01,",,,,,,,"58.2","8,S","71.7","5,,,S","44.7","4,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2012-12",,,,,"2","5,S","2","5,S",,,,,"0","3,S","3","3,S","0","3,S",,,"0.35","5,,S,13,","72","3,S,07,",,,,,"0.57","5,,,S",,,"62.2","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2013-01",,,,,,,,,,,,,"0","2,S","0","2,S","0","2,S",,,,,"70","2,S,29,+",,,,,,,,,"59.9","2,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2013-02",,,"0","4,S","7","1,S","5","1,S","0","3,S","1","3,S","0","1,S","0","1,S","0","1,S","32","3,S,06,","0.57","1,,S,21,","69","1,S,09,",,,"405","1,S","1.43","1,,,S","47.9","4,S","59.3","1,,,S","36.5","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2013-03",,,"0","5,S","5","2,S","5","2,S","0","3,S","0","3,S","0","3,S","22","3,S","0","3,S","36","3,S,01,","0.98","2,,S,23,","81","3,S,08,",,,"114","3,S","2.19","2,,,S","60.3","5,S","73.2","3,,,S","47.4","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2013-04",,,,,"5","3,S","4","3,S","0","2,S","0","2,S",,,,,,,"50","2,S,05,","0.22","3,,S,22,",,,,,,,"0.74","3,,,S",,,,,"54.7","2,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2022-05",,,,,,,,,,,,,"0","4,S","27","4,S","25","4,S",,,,,"104","4,S,01,",,,,,,,,,"95.5","4,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2022-06",,,,,,,,,,,,,"0","3,S","27","3,S","24","3,S",,,,,"107","3,S,29,",,,,,,,,,"97.4","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2022-07",,,,,"10","3,S","9","3,S",,,,,"0","3,S","28","3,S","18","3,S",,,"2.01","3,,S,24,","102","3,S,20,+",,,,,"7.03","3,,,S",,,"92.1","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2022-09",,,,,,,,,,,,,"0","3,S","27","3,S","24","3,S",,,,,"100","3,S,04,+",,,,,,,,,"93.6","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2022-12",,,,,,,,,,,,,"0","5,S","4","5,S","0","5,S",,,,,"75","5,S,01,",,,,,,,,,"63.9","5,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-01",,,,,,,,,,,,,"0",",S","0",",S","0",",S",,,,,"65",",S,09,",,,,,,,,,"52.8",",,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-02",,,"0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","0",",S","14",",S","0",",S","33","5,S,01,","0.00","5,,S,28,+","82",",S,27,",,,"216",",S","0.00","5,,,S","55.2","5,S","71.0",",,,S","39.4","5,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-03",,,,,"7","2,S","5","2,S",,,,,"0","3,S","18","3,S","0","3,S",,,"0.94","2,,S,18,","81","3,S,20,+",,,,,"2.70","2,,,S",,,"71.3","3,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-04",,,"97","3,S","2","2,S","1","2,S","0","3,S","0","3,S","0",",S","28",",S","1",",S","46","3,S,01,","0.39","2,,S,03,","90",",S,14,",,,"32",",S","0.47","2,,,S","67.4","3,S","79.7",",,,S","55.0","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-05",,,,,"3","4,S","3","4,S",,,,,"0","1,S","30","1,S","17","1,S",,,"1.97","4,,S,02,+","99","1,S,21,+",,,,,"4.33","4,,,S",,,"89.2","1,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-06",,,,,,,,,,,,,"0","4,S","26","4,S","23","4,S",,,,,"107","4,S,23,+",,,,,,,,,"97.2","4,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-07",,,,,"8","2,S","8","2,S",,,,,"0","4,S","27","4,S","23","4,S",,,"0.94","2,,S,25,","108","4,S,04,",,,,,"3.81","2,,,S",,,"95.9","4,,,S",,
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-08",,,"665","3,S","1","1,S","1","1,S","0","3,S","0","3,S","0","1,S","30","1,S","30","1,S","71","3,S,27,","0.31","1,,S,11,","106","1,S,13,",,,"0","1,S","0.31","1,,,S","88.7","3,S","100.2","1,,,S","77.2","3,,,S"
"PK000041620","ZHOB, PK","31.35","69.467","1407.0","2023-09",,,,,,,,,,,,,"0","3,S","27","3,S","21","3,S",,,,,"100","3,S,13,+",,,,,,,,,"94.1","3,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2004-09",,,,,,,,,,,,,"0","4,S","26","4,S","17","4,S",,,,,"107","4,S,07,",,,,,,,,,"92.2","4,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2005-09",,,"384","5,S",,,,,"0","5,S","0","5,S","0","2,S","28","2,S","23","2,S","52","5,S,26,",,,"103","2,S,14,",,,"0","2,S",,,"80.2","5,S","94.6","2,,,S","65.7","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-02",,,,,,,,,,,,,"0","3,S","3","3,S","0","3,S",,,,,"73","3,S,12,",,,,,,,,,"62.5","3,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-05",,,"470","4,S",,,,,"0","3,S","0","3,S","0","3,S","28","3,S","24","3,S","58","3,S,03,+",,,"106","3,S,15,",,,"0","3,S",,,"82.1","4,S","96.8","3,,,S","67.4","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-06",,,,,,,,,"0","2,S","0","2,S","0","4,S","26","4,S","20","4,S","57","2,S,11,",,,"106","4,S,25,",,,,,,,"82.2","6,S","95.9","4,,,S","68.5","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-07",,,,,,,,,,,,,"0","2,S","29","2,S","28","2,S",,,,,"117","2,S,09,",,,,,,,,,"101.6","2,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-09",,,,,,,,,"0","4,S","0","4,S","0","2,S","28","2,S","19","2,S","54","4,S,15,",,,"101","2,S,11,",,,,,,,"77.3","6,S","91.7","2,,,S","62.9","4,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-10",,,,,,,,,"0","4,S","0","4,S","0","5,S","26","5,S","11","5,S","50","4,S,15,",,,"98","5,S,03,",,,,,,,"71.4","8,S","86.9","5,,,S","55.9","4,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-11",,,"17","4,S",,,,,"0","2,S","0","2,S","0","2,S","9","2,S","0","2,S","34","2,S,26,+",,,"86","2,S,01,",,,"279","2,S",,,"54.7","4,S","66.2","2,,,S","43.2","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2006-12",,,,,,,,,"0","5,S","11","5,S","0","5,S","0","5,S","0","5,S","27","5,S,30,",,,"58","5,S,22,+",,,,,,,"41.4","7,S","49.8","5,,,S","32.9","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-01","0","S","0","4,S",,,,,"0","2,S","23","2,S","0","3,S","0","3,S","0","3,S","24","2,S,05,",,,"60","3,S,31,",,,"689","3,S",,,"39.5","4,S","49.0","3,,,S","30.1","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-02",,,,,,,,,"0","4,S","0","4,S","0","5,S","0","5,S","0","5,S","33","4,S,19,",,,"67","5,S,08,",,,,,,,"46.2","7,S","56.2","5,,,S","36.3","4,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-03",,,,,"14","1,S","7","1,S",,,,,"0","3,S","1","3,S","0","3,S",,,"4.27","1,,S,10,","72","3,S,27,",,,,,"6.89","1,,,S",,,"58.7","3,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-04",,,"149","4,S","6","3,S","4","3,S","0","2,S","1","2,S","0","2,S","24","2,S","8","2,S","31","2,S,01,","4.15","3,,S,01,","100","2,S,27,",,,"59","2,S","5.18","3,,,S","67.9","4,S","82.6","2,,,S","53.2","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-05",,,,,"11","2,S","7","2,S",,,,,"0","3,S","28","3,S","12","3,S",,,"1.97","2,,S,07,","102","3,S,15,",,,,,"5.07","2,,,S",,,"88.2","3,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-06",,,,,"4","4,S","3","4,S","0","4,S","0","4,S","0","3,S","27","3,S","20","3,S","55","4,S,04,","0.74","4,,S,04,","104","3,S,13,",,,,,"1.79","4,,,S","79.5","7,S","94.1","3,,,S","64.8","4,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-07",,,"505","2,S","1","1,S","0","1,S","0","1,S","0","1,S","0","1,S","30","1,S","29","1,S","61","1,S,23,","0.02","1,,S,23,","102","1,S,20,","0","S","0","1,S","0.02","1,,,S","82.3","2,S","97.5","1,,,S","67.2","1,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-08",,,,,,,,,"0","3,S","0","3,S","0","4,S","27","4,S","26","4,S","57","3,S,03,",,,"102","4,S,11,",,,,,,,"81.1","6,S","96.9","4,,,S","65.3","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-09",,,"251","1,S","6","1,S","3","1,S","0",",S","0",",S","0","1,S","28","1,S","16","1,S","46",",S,29,","0.83","1,,S,17,","98","1,S,12,",,,"8","1,S","1.32","1,,,S","73.4","1,S","89.2","1,,,S","57.6",",,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-10",,,"4","4,S","3","5,S","0","5,S","0","2,S","0","2,S","0","3,S","26","3,S","0","3,S","40","2,S,08,+","0.08","5,,S,26,","86","3,S,01,",,,"74","3,S","0.21","5,,,S","62.4","4,S","79.4","3,,,S","45.3","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-11",,,"0","3,S","0","1,S","0","1,S","0","1,S","0","1,S","0","2,S","20","2,S","0","2,S","35","1,S,21,","0.00","1,,S,30,+","81","2,S,05,",,,"258","2,S","0.00","1,,,S","55.3","3,S","71.7","2,,,S","38.9","1,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2007-12",,,"0","5,S","2","3,S","1","3,S","0","3,S","26","3,S","0","2,S","0","2,S","0","2,S","22","3,S,31,+","0.23","3,,S,21,","63","2,S,07,+",,,"640","2,S","0.28","3,,,S","40.1","5,S","52.6","2,,,S","27.6","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-01",,,,,"10","2,S","8","2,S","0","3,S","28","3,S","0","3,S","0","3,S","0","3,S","12","3,S,27,+","2.53","2,,S,08,","51","3,S,04,",,,,,"5.72","2,,,S","29.8","6,S","40.7","3,,,S","18.8","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-02",,,"0","4,S","5","1,S","4","1,S","0","1,S","23","1,S","0","4,S","1","4,S","0","4,S","17","1,S,01,","0.87","1,,S,05,","70","4,S,28,",,,"684","4,S","1.59","1,,,S","37.9","4,S","51.1","4,,,S","24.7","1,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-05",,,"214","5,S","3","5,S","0","5,S","0","5,S","0","5,S","0",",S","31",",S","20",",S","47","5,S,26,","0.01","5,,S,10,+","101",",S,21,",,,"1",",S","0.04","5,,,S","73.0","5,S","90.4",",,,S","55.7","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-06",,,"522","1,S","2","1,S","1","1,S","0",",S","0",",S","0","1,S","29","1,S","29","1,S","61",",S,04,+","2.76","1,,S,03,","107","1,S,25,",,,"0","1,S","2.77","1,,,S","82.9","1,S","99.4","1,,,S","66.3",",,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-07",,,"508","1,S","5",",S","1",",S","0",",S","0",",S","0","1,S","30","1,S","29","1,S","53",",S,21,","1.65",",,S,21,","107","1,S,03,","0","S","0","1,S","1.76",",,,S","81.8","1,S","98.8","1,,,S","64.8",",,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-08",,,"407","3,S","4","2,S","1","2,S","0","2,S","0","2,S","0","2,S","29","2,S","27","2,S","52","2,S,18,","0.26","2,,S,18,","100","2,S,29,","0","S","0","2,S","0.34","2,,,S","79.8","3,S","95.3","2,,,S","64.2","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-09",,,"176","5,S","6",",S","1",",S","0","2,S","0","2,S","0","3,S","27","3,S","13","3,S","49","2,S,24,","0.58",",,S,06,","95","3,S,03,","0","S","0","3,S","0.80",",,,S","72.3","5,S","88.9","3,,,S","55.7","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-10",,,"97","2,S","3",",S","2",",S","0",",S","0",",S","0","2,S","28","2,S","6","2,S","40",",S,31,","0.18",",,S,15,","98","2,S,04,+","39","S","39","2,S","0.35",",,,S","66.8","2,S","83.5","2,,,S","50.1",",,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-11",,,"0","3,S","5","2,S","5","2,S","0","2,S","4","2,S","0","2,S","9","2,S","0","2,S","29","2,S,13,","1.19","2,,S,13,","79","2,S,06,","409","S","369","2,S","2.62","2,,,S","51.2","3,S","64.9","2,,,S","37.6","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2008-12",,,"0","5,S","5","3,S","4","3,S","0","5,S","6","5,S","0","1,S","0","1,S","0","1,S","30","5,S,23,","0.73","3,,S,09,","68","1,S,04,","948","S","539","1,S","1.89","3,,,S","44.5","5,S","54.8","1,,,S","34.2","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-01",,,,,"12","3,S","8","3,S","0","3,S","7","3,S","0","4,S","0","4,S","0","4,S","28","3,S,11,","0.69","3,,S,26,","57","4,S,23,",,,,,"3.24","3,,,S","40.5","7,S","47.6","4,,,S","33.5","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-02",,,"0","4,S","13",",S","9",",S","0","3,S","6","3,S","0","2,S","0","2,S","0","2,S","29","3,S,15,","2.26",",,S,14,","58","2,S,21,",,,"549","2,S","5.83",",,,S","41.9","4,S","49.5","2,,,S","34.4","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-03",,,"0","5,S","11",",S","5",",S","0","5,S","0","5,S","0","3,S","3","3,S","0","3,S","37","5,S,25,","1.39",",,S,25,","74","3,S,30,",,,"287","3,S","3.25",",,,S","53.6","5,S","62.7","3,,,S","44.5","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-04",,,"21","5,S","13",",S","10",",S","0","3,S","0","3,S","0","5,S","11","5,S","0","5,S","41","3,S,09,","0.93",",,S,15,","86","5,S,29,",,,"142","5,S","3.96",",,,S","60.0","5,S","69.5","5,,,S","50.5","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-05",,,,,"5",",S","4",",S",,,,,"0","2,S","28","2,S","11","2,S",,,"0.74",",,S,06,","98","2,S,31,",,,,,"1.72",",,,S",,,"85.9","2,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-06",,,,,,,,,,,,,"0","3,S","26","3,S","14","3,S",,,,,"105","3,S,28,",,,,,,,,,"88.9","3,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-07",,,,,"0","3,S","0","3,S","0","4,S","0","4,S","0","3,S","28","3,S","26","3,S","62","4,S,06,","0.00","3,,S,31,+","105","3,S,27,",,,,,"0.00","3,,,S","84.6","6,S","99.0","3,,,S","70.2","4,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-08",,,,,"0",",S","0",",S","0","3,S","0","3,S","0","3,S","28","3,S","28","3,S","62","3,S,22,","0.00",",,S,31,+","107","3,S,12,",,,,,"0.00",",,,S","83.8","6,S","98.8","3,,,S","68.8","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-09",,,"272","3,S","2",",S","2",",S","0","2,S","0","2,S","0","1,S","29","1,S","21","1,S","52","2,S,03,","0.44",",,S,03,","102","1,S,25,+",,,"0","1,S","0.67",",,,S","75.2","3,S","92.1","1,,,S","58.3","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-10",,,"36","3,S","3",",S","0",",S","0","2,S","0","2,S","0","1,S","25","1,S","2","1,S","42","2,S,24,","0.08",",,S,04,","96","1,S,01,",,,"108","1,S","0.16",",,,S","62.7","3,S","78.1","1,,,S","47.4","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-11",,,,,"5","2,S","4","2,S","0","4,S","2","4,S","0","3,S","6","3,S","0","3,S","31","4,S,27,+","0.69","2,,S,26,","80","3,S,03,",,,,,"1.72","2,,,S","49.7","6,S","60.5","3,,,S","38.7","4,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2009-12",,,"0","1,S","8",",S","3",",S","0","1,S","3","1,S","0",",S","0",",S","0",",S","31","1,S,06,","0.47",",,S,05,","59",",S,01,",,,"675",",S","1.06",",,,S","42.5","1,S","50.1",",,,S","34.8","1,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-01","0","S","0","3,S","4","2,S","2","2,S","0","3,S","3","3,S","0",",S","0",",S","0",",S","30","3,S,30,","1.89","2,,S,29,","63",",S,25,+",,,"528",",S","2.05","2,,,S","45.9","3,S","54.4",",,,S","37.4","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-02",,,,,"11",",S","8",",S",,,,,"0","3,S","0","3,S","0","3,S",,,"1.61",",,S,15,","59","3,S,27,",,,,,"5.20",",,,S",,,"47.5","3,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-03",,,"13","4,S","9",",S","3",",S","0","3,S","0","3,S","0","1,S","14","1,S","0","1,S","39","3,S,01,","0.50",",,S,01,","83","1,S,20,",,,"199","1,S","1.53",",,,S","58.3","4,S","69.3","1,,,S","47.4","3,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-04",,,"41","4,S","13",",S","9",",S","0","2,S","0","2,S","0","2,S","21","2,S","0","2,S","44","2,S,04,","0.65",",,S,27,+","88","2,S,19,",,,"56","2,S","3.23",",,,S","63.8","4,S","75.6","2,,,S","52.0","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-05",,,"187","3,S","13",",S","9",",S","0","2,S","0","2,S","0","1,S","26","1,S","7","1,S","52","2,S,18,","1.11",",,S,18,","99","1,S,26,",,,"11","1,S","3.55",",,,S","71.1","3,S","83.1","1,,,S","59.0","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-06",,,,,"7",",S","5",",S",,,,,"0",",S","30",",S","16",",S",,,"0.60",",,S,17,","103",",S,21,",,,,,"1.68",",,,S",,,"90.4",",,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-07",,,,,"6","2,S","3","2,S",,,,,"0","5,S","26","5,S","25","5,S",,,"2.41","2,,S,29,","108","5,S,19,",,,,,"4.03","2,,,S",,,"98.6","5,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-08",,,,,"9",",S","7",",S","0","4,S","0","4,S","0","3,S","28","3,S","19","3,S","56","4,S,26,","0.53",",,S,08,","101","3,S,18,",,,,,"2.03",",,,S","79.5","7,S","91.2","3,,,S","67.7","4,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-09",,,"201","5,S","6",",S","3",",S","0","5,S","0","5,S","0","1,S","28","1,S","12","1,S","51","5,S,18,","0.74",",,S,18,","95","1,S,02,",,,"6","1,S","1.59",",,,S","72.5","5,S","85.6","1,,,S","59.3","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-10",,,,,"2","1,S","0","1,S","0","2,S","0","2,S","0","5,S","25","5,S","4","5,S","45","2,S,25,","0.05","1,,S,01,","92","5,S,17,",,,,,"0.09","1,,,S","68.6","7,S","82.9","5,,,S","54.4","2,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-11",,,,,"1","4,S","0","4,S",,,,,"0","2,S","17","2,S","0","2,S",,,"0.06","4,,S,06,","80","2,S,01,",,,,,"0.06","4,,,S",,,"72.0","2,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2010-12",,,"0","5,S","1","2,S","0","2,S","0","5,S","3","5,S","0",",S","0",",S","0",",S","30","5,S,26,","0.05","2,,S,30,","69",",S,04,",,,"463",",S","0.05","2,,,S","47.2","5,S","59.3",",,,S","35.0","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2011-01",,,,,"2","1,S","1","1,S","0","5,S","17","5,S","0","2,S","0","2,S","0","2,S","26","5,S,16,","0.29","1,,S,14,","61","2,S,02,",,,,,"0.30","1,,,S","42.1","7,S","52.8","2,,,S","31.5","5,,,S"
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2011-02",,,,,"10","3,S","8","3,S",,,,,"0","1,S","0","1,S","0","1,S",,,"1.80","3,,S,07,","58","1,S,02,",,,,,"4.20","3,,,S",,,"46.8","1,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2011-03",,,,,"8","2,S","6","2,S",,,,,"0","1,S","13","1,S","0","1,S",,,"0.24","2,,S,01,","81","1,S,16,",,,,,"1.13","2,,,S",,,"66.1","1,,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2011-04",,,,,"9","2,S","6","2,S",,,,,"0",",S","18",",S","3",",S",,,"0.71","2,,S,11,","95",",S,27,",,,,,"2.27","2,,,S",,,"74.0",",,,S",,
"PKM00041515","DROSH, PK","35.567","71.783","1465.0","2011-05",,,"347","4,S","5",",S","2",",S","0","3,S","0","3,S","0","1,S","30","1,S","23","1,S","53","3,S,01,","0.46",",,S,26,","103","1,S,16,",,,"0","1,S","0.86",",,,S","77.5","4,S","93.2","1,,,S","61.9","3,,,S"
